time: 2000000000
329 16 1
329 17 1
329 18 1
329 19 1
329 20 1
330 1 1
330 2 1
330 3 1
330 4 1
330 5 1
330 6 1
330 7 1
330 8 1
330 9 1
330 10 1
330 11 1
330 12 1
330 13 1
330 14 1
330 15 1
330 16 1
330 17 1
330 18 1
330 19 1
330 20 1
331 1 1
331 2 1
331 3 1
331 4 1
331 5 1
331 6 1
331 7 1
331 8 1
331 9 1
331 10 1
331 11 1
331 12 1
331 13 1
331 14 1
331 15 1
331 16 1
331 17 1
331 18 1
331 19 1
331 20 1
332 1 1
332 2 1
332 3 1
332 4 1
332 5 1
332 6 1
332 7 1
332 8 1
332 9 1
332 10 1
332 11 1
332 12 1
332 13 1
332 14 1
332 15 1
332 16 1
332 17 1
332 18 1
332 19 1
332 20 1
333 1 1
333 2 1
333 3 1
333 4 1
333 5 1
333 6 1
333 7 1
333 8 1
333 9 1
333 10 1
333 11 1
333 12 1
333 13 1
333 14 1
333 15 1
333 16 1
333 17 1
333 18 1
333 19 1
333 20 1
334 1 1
334 2 1
334 3 1
334 4 1
334 5 1
334 6 1
334 7 1
334 8 1
334 9 1
334 10 1
334 11 1
334 12 1
334 13 1
334 14 1
334 15 1
334 16 1
334 17 1
334 18 1
334 19 1
334 20 1
335 1 1
335 2 1
335 3 1
335 4 1
335 5 1
335 6 1
335 7 1
335 8 1
335 9 1
335 10 1
335 11 1
335 12 1
335 13 1
335 14 1
335 15 1
335 16 1
335 17 1
335 18 1
335 19 1
335 20 1
336 1 1
336 2 1
336 3 1
336 4 1
336 5 1
336 6 1
336 7 1
336 8 1
336 9 1
336 10 1
336 11 1
336 12 1
336 13 1
336 14 1
336 15 1
336 16 1
336 17 1
336 18 1
336 19 1
336 20 1
337 1 1
337 2 1
337 3 1
337 4 1
337 5 1
337 6 1
337 7 1
337 8 1
337 9 1
337 10 1
337 11 1
337 12 1
337 13 1
337 14 1
337 15 1
337 16 1
337 17 1
337 18 1
337 19 1
337 20 1
338 1 1
338 2 1
338 3 1
338 4 1
338 5 1
338 6 1
338 7 1
338 8 1
338 9 1
338 10 1
338 11 1
338 12 1
338 13 1
338 14 1
338 15 1
338 16 1
338 17 1
338 18 1
338 19 1
338 20 1
339 1 1
339 2 1
339 3 1
339 4 1
339 5 1
339 6 1
339 7 1
339 8 1
339 9 1
339 10 1
339 11 1
339 12 1
339 13 1
339 14 1
339 15 1
339 16 1
339 17 1
339 18 1
339 19 1
339 20 1
340 1 1
340 2 1
340 3 1
340 4 1
340 5 1
340 6 1
340 7 1
340 8 1
341 1 1
341 2 1
341 3 1
341 4 1
341 5 1
341 6 1
341 7 1
341 8 1
342 1 1
342 2 1
342 3 1
342 4 1
342 5 1
342 6 1
342 7 1
342 8 1
343 1 1
343 2 1
343 3 1
343 4 1
343 5 1
343 6 1
343 7 1
343 8 1
344 1 1
344 2 1
344 3 1
344 4 1
344 5 1
344 6 1
344 7 1
344 8 1
345 1 1
345 2 1
345 3 1
345 4 1
345 5 1
345 6 1
345 7 1
345 8 1
346 1 1
346 2 1
346 3 1
346 4 1
346 5 1
346 6 1
346 7 1
346 8 1
347 1 1
347 2 1
347 3 1
347 4 1
347 5 1
347 6 1
347 7 1
347 8 1
348 1 1
348 2 1
348 3 1
348 4 1
348 5 1
348 6 1
348 7 1
348 8 1
349 1 1
349 2 1
349 3 1
349 4 1
349 5 1
349 6 1
349 7 1
349 8 1
350 1 1
350 2 1
350 3 1
350 4 1
350 5 1
350 6 1
350 7 1
350 8 1
351 1 1
351 2 1
351 3 1
351 4 1
351 5 1
351 6 1
351 7 1
351 8 1
352 1 1
352 2 1
352 3 1
352 4 1
352 5 1
352 6 1
352 7 1
352 8 1
353 1 1
353 2 1
353 3 1
353 4 1
353 5 1
353 6 1
353 7 1
353 8 1
354 1 1
354 2 1
354 3 1
354 4 1
354 5 1
354 6 1
354 7 1
354 8 1
355 1 1
355 2 1
355 3 1
355 4 1
355 5 1
355 6 1
355 7 1
355 8 1
356 1 1
356 2 1
356 3 1
356 4 1
356 5 1
356 6 1
356 7 1
356 8 1
357 1 1
357 2 1
357 3 1
357 4 1
357 5 1
357 6 1
357 7 1
357 8 1
358 1 1
358 2 1
358 3 1
358 4 1
358 5 1
358 6 1
358 7 1
358 8 1
359 1 1
359 2 1
359 3 1
359 4 1
359 5 1
359 6 1
359 7 1
359 8 1
360 1 1
360 2 1
360 3 1
360 4 1
360 5 1
361 1 1
361 2 1
361 3 1
361 4 1
361 5 1
362 1 1
362 2 1
362 3 1
362 4 1
362 5 1
363 1 1
363 2 1
363 3 1
363 4 1
363 5 1
364 1 1
364 2 1
364 3 1
364 4 1
364 5 1
365 1 1
365 2 1
365 3 1
365 4 1
365 5 1
366 1 1
366 2 1
366 3 1
366 4 1
366 5 1
367 1 1
367 2 1
367 3 1
367 4 1
367 5 1
368 1 1
368 2 1
368 3 1
368 4 1
368 5 1
369 1 1
369 2 1
369 3 1
369 4 1
369 5 1
370 1 1
370 2 1
370 3 1
370 4 1
370 5 1
371 1 1
371 2 1
371 3 1
371 4 1
371 5 1
372 1 1
372 2 1
372 3 1
372 4 1
372 5 1
373 1 1
373 2 1
373 3 1
373 4 1
373 5 1
374 1 1
374 2 1
374 3 1
374 4 1
374 5 1
375 1 1
375 2 1
375 3 1
375 4 1
375 5 1
time: 2100000000
320 1 874648 41960 11247 8639 6607 6037 5774 5128 5290 3668 3576 3485 3174 2783 2172 1581 1307 868 491 902 833 801 686 634 646 597 587 597 459 415 376 337 375 352 356 266 187 115 233 249 159 185 164 112 124 109 111 94 73 62 52 29 37 27 31 15 18 23 26 25 22 15 18 4 18 9 1
320 2 693755 99032 25152 16646 14097 13738 13810 12260 10448 9324 8708 8193 7484 6465 4884 4078 3702 2520 1342 2834 2802 2693 2586 2317 2181 2101 1967 1841 1721 1660 1583 1554 1385 1224 1311 958 738 584 915 814 709 699 657 592 512 447 474 389 337 305 284 249 218 227 177 134 105 146 97 97 92 90 74 64 61 56 67 77 52 41 26 23 28 25 21 16 32 24 16 22 29 26 24 26 38 27 25 13 25 21 16 24 19 15 15 15 19 15 19 21 20 24 19 27 17 16 5 6 9 5 5 4 3 6 5 6 6 6 4 9 6 7 6 6 8 5 10 5 6 7 6 4 6 4 10 7 11 6 6 4 3 5 5 3 5 5 4 2 7 0 3 5 5 7 5 1 3
320 3 637839 42791 21542 17244 17347 18734 20172 21577 21973 19791 20389 22436 21096 19015 15847 12278 9181 7322 5842 4574 3235 2723 1985 1892 1816 1545 1227 1004 859 730 568 578 495 480 459 399 340 236 203 209 188 167 141 154 149 137 97 87 67 55 67 47 30 26 26 28 22 24 18 10 18 10 12 15 24 10 15 10 11 22 12 18 12 13 21 15 15 21 12 10 10 4 4 5 4 3 3 1 5 1 4 5 2 5 3 5 3 8 34 50 29 4
320 4 869140 37164 11775 6600 6644 6473 5912 5691 5915 6187 6201 6447 4415 3371 2716 2202 1475 1172 750 942 867 693 603 543 445 413 438 367 362 347 296 357 318 265 238 215 156 216 214 190 201 181 105 125 81 60 58 42 37 31 34 37 34 32 18 15 17 17 11 19 19 6 11 9 11 7 9 6 4 7 6 6 4 4 0 2
320 5 941558 20797 4745 3214 3205 3275 3014 2500 2051 1518 2189 2008 1378 1194 1291 767 452 389 185 322 324 290 285 318 277 246 240 182 159 140 116 126 127 119 117 138 128 46 75 68 68 93 59 39 15 25 17 7 14 18 16 5 7 3 5 1 8 13 8 3 3 1
320 6 780477 73060 18517 12217 10944 10257 9527 9231 8886 7530 6570 5860 4979 4413 3856 3108 2511 1628 1045 1858 1776 1579 1652 1515 1452 1304 1107 1082 1130 1053 921 824 839 746 769 550 435 377 537 421 359 349 364 294 248 211 173 148 109 78 66 58 60 53 48 52 47 46 46 42 26 47 48 60 60 36 20 18 16 13 12 10 18 16 7 16 14 12 4 3 3 1 2 4 1 2 4 1 2 3 2 5 3 2 4 3 3 3 3 1 2 3 4 1 1 4 1 3 3 2 1 5 1 2 3 4 2 4 2 3 3 4 1 1 2 2 14 10 10 1
320 7 943785 13926 4428 3357 2865 2847 2513 2355 2314 2162 2378 2314 1939 1588 1332 1279 1063 766 372 676 597 521 430 321 262 238 216 261 231 160 128 130 153 174 157 167 149 100 196 165 127 108 124 59 48 40 28 27 25 23 16 17 28 16 15 10 5 9 12 9 8 5 13 4 9 8 9 15 6 2 1 7 3 5 3 3 6 3 1 5 5 4 2 6 3 4 1 4 6 5 3 3 3 3 5 2 2 2 6 4 5 3 4 5 3 2 6 5 13 5
320 8 754266 74300 22992 14486 11549 10707 9954 9994 8550 6780 6652 6070 5470 5072 4656 3703 3254 2881 2533 2693 2731 2603 2533 2526 2444 2284 1903 1824 1572 1543 1325 1072 908 837 765 766 696 728 653 565 464 308 292 222 168 171 152 110 89 55 68 85 84 78 61 59 40 39 38 29 38 26 36 28 21 20 33 19 19 12 12 4 6 4 5 2 1 2 4 5 2 2 2 3 3 3 1 1 2 5 4 4 2 2 4 3 2 3 4 2 2 2 4 2 1 4 3 2 5 3 1 4 3 4 1 1 3 3 4 1 4 2 2 4 4 1 2 5 3 4 1 2 4 1 5 2 3 4 1 4 4 4 2 1 6 22 15 6 19 6 2
320 9 776599 74525 18965 13086 12545 11805 10772 10238 9257 8035 7700 6846 6041 4711 3853 2991 2329 1897 1497 1396 1403 1360 1275 1077 931 814 771 704 550 473 439 439 418 409 283 257 234 216 198 197 265 231 133 122 144 94 67 76 75 84 84 58 61 60 39 53 70 69 79 38 10 8 13 12 9 15 4 8 8 6 8 4 5 9 7 1 10 2 8 6 7 12 7 13 10 6 6 8 12 8 10 9 17 11 7 11 22 11 12 16 16 19 16 10 14 17 25 26 23 20 9
320 10 904139 33170 8319 4579 3948 4085 3828 3870 3041 2428 2671 2592 2412 2313 2196 1439 1050 785 615 818 794 640 610 560 551 521 454 467 515 425 336 380 363 282 293 288 290 276 307 296 258 236 260 211 211 228 186 149 138 129 112 86 62 45 46 59 69 41 41 45 40 27 27 36 28 22 19 21 17 29 18 11 12 3 8 16 6 2 5 5 4 1 5 3 5 5 5 1 5 4 4 0 3 4 5 4 2 6 5 10 9 1
320 11 934709 18104 5811 4093 4092 3946 3614 3400 3501 2490 2052 2036 1794 1364 1338 1129 583 336 311 313 280 244 268 222 185 252 238 279 227 210 158 160 147 160 156 107 104 122 123 142 134 56 58 54 43 37 41 50 45 46 43 40 33 19 20 14 17 19 15 29 11 11 14 6 4 7 5 8 7 5 9 7 4 6 7 5 8 7 8 3 11 4 4 7 8 20 11 4 4 4 3 1 2 4 3 2 4 3 5 2 4 3 3 4 5 2 4 2 2 1 5 4 0 5 3 2 6 4 7 10 3 13 11 6 11 10 8 2
320 12 870987 45625 10480 6102 5093 4543 4283 4344 4272 4035 4060 3995 3281 2759 2315 2135 1823 1298 1134 1391 1219 1164 1065 1019 960 858 837 848 800 541 489 435 482 518 447 470 340 288 307 377 307 232 216 199 138 131 116 82 83 65 50 39 52 56 43 32 25 34 23 44 22 35 38 22 27 15 19 17 21 21 19 8 17 18 14 5 14 5 7 9 12 4 9 7 9 5 6 4 2 5 3 5 3 2 3 5 3 7 2 1 5 4 4 2 3 3 6 4 3 4 2 4 4 1 6 4 5 6 1 6 3 2 4 5 3 2 3 2 5 2 4 5 2 5 4 3 5 3 5 6 12 3
320 13 797569 75794 17164 10164 9014 8607 7174 6351 6048 5709 5240 4686 4231 3872 3190 3042 2492 1929 1055 1757 1645 1608 1587 1520 1543 1467 1199 1039 1089 994 940 844 819 718 553 478 379 257 350 345 436 384 332 268 270 232 196 199 165 170 143 134 129 123 100 78 59 96 70 60 68 58 50 57 39 37 44 38 61 133 92 46 35 20 34 19 46 44 36 35 31 31 25 26 34 34 25 17 13 16 17 18 20 15 11 31 46 82 53 27 17 20 17 15 20 16 23 12 19 13 23 17 12 9 16 9 11 8 8 9 8 4 2 9 2 5 4 3
320 14 797030 63552 16117 9826 8900 8760 8683 9085 8063 6580 6435 6137 5586 5438 4643 3112 2566 2003 1858 1936 1865 1831 1700 1644 1499 1395 1188 1047 1079 921 827 753 567 618 641 588 461 413 434 411 367 372 377 264 235 238 203 179 192 154 123 119 113 137 121 118 73 69 50 53 43 32 20 24 24 14 7 12 8 12 17 13 12 7 4 1 2
320 15 634680 79959 35866 22886 17777 15861 14864 14159 13623 11490 12227 11403 10241 9146 8328 7260 5793 4606 4915 5601 5321 4965 4648 4193 3945 3515 3047 2883 2592 2391 2130 1874 1625 1530 1205 1100 1079 1049 949 858 680 570 516 403 349 358 320 286 310 277 232 169 170 185 154 135 129 103 96 98 113 116 117 123 113 86 81 51 75 78 75 67 72 72 64 58 69 55 47 64 38 32 40 41 34 40 32 34 27 38 36 41 27 27 24 22 34 30 34 38 49 22 25 20 26 18 23 14 22 11 13 18 11 18 18 12 16 16 17 7 10 12 11 12 14 12 12 12 15 12 19 16 9 9 16 8 11 12 5 4 4 1
320 16 947771 21788 4657 2484 1989 1658 1562 1518 1386 1264 1201 1091 1063 1090 1109 855 629 574 100 503 413 366 411 360 294 249 223 239 198 147 170 180 154 166 160 171 91 101 179 144 115 109 76 124 126 100 73 52 35 35 34 37 38 39 37 32 27 41 39 30 14 6 4 4 8 2 3 2 4 12 5 6 3 8 4 6 3
320 17 950340 45405 4011 229 16
320 18 979927 18848 1179 46 1
320 19 967903 30150 1877 67 4
320 20 989249 10379 363 10
321 1 813560 59501 20233 11977 8709 8114 7259 6775 6592 6624 5370 4569 4272 3983 3669 3039 2295 1661 1144 1948 1767 1613 1477 1366 1061 1039 963 998 875 774 626 522 479 460 389 368 308 188 273 248 211 233 230 181 172 126 115 113 100 98 79 67 92 93 77 32 47 38 30 31 34 39 36 27 24 26 45 29 17 18 15 13 14 11 9 14 12 18 9 8 14 15 13 14 12 13 12 8 8 8 7 9 12 7 6 23 12 12 12 9 13 6 5 8 8 3 4 8 11 5 5 10 8 7 3
321 2 977399 10229 1527 864 964 611 533 482 612 568 600 1478 1395 657 313 177 61 44 29 67 60 80 62 40 39 53 66 73 79 104 129 131 148 75 30 13 17 3 6 2 3 3 3 3 6 1 7 2 5 3 3 4 5 1 1 7 2 2 3 4 3 4 4 1 5 2 6 1 5 2 6 3 3 0 6 3 2 3 3 5 5 3 3 4 5 3 4 3 7 0 4 5
321 3 938217 21791 5867 3607 3269 3413 3467 2959 2506 2362 1942 1408 1146 1014 857 899 666 349 154 354 297 318 242 209 250 241 242 178 161 161 138 93 106 87 74 60 43 19 61 80 88 94 69 69 87 48 28 27 24 36 22 18 10 5 7 3 0 4 11 6 7 5 6 7 5 3 3 2
321 4 951953 13691 4222 2862 3023 2807 2230 2068 1819 4190 3807 1434 1263 1131 1118 664 388 200 108 182 184 136 117 99 53 34 24 27 24 21 18 21 14 18 18 14 12 0 7
321 5 916658 26213 7228 4528 4167 4467 4170 4239 4025 3495 3112 2759 2103 1799 1305 1136 959 711 644 556 503 577 548 578 429 269 285 314 224 226 169 171 157 149 151 99 56 72 83 66 45 48 30 35 20 21 13 18 14 12 16 15 11 13 15 16 12 16 10 11 11 11 10 8 6 5 4 5 4 4 5 2 1 7 4 5 7 3 8 8 7 9 4 6 6 4 7 4 3 5 4 4 10 4 4 5 4 2
321 6 956230 10563 4160 3069 2740 2827 2699 2531 2429 1830 1691 1724 1423 1140 961 663 461 353 199 243 301 193 129 146 113 117 115 100 72 85 99 85 81 87 80 48 25 40 48 40 32 26 3
321 7 886943 34392 8912 6441 4035 3816 3443 3233 3109 3392 4209 3020 2779 2180 1943 1750 1586 1432 1238 1374 1277 1257 1213 1143 1028 1053 900 925 847 762 721 677 739 726 589 637 600 547 559 441 399 377 360 335 275 257 268 240 230 246 205 126 95 65 64 58 49 40 36 44 99 32 13 10 7 8 6 6 8 9 8 12 2 5 6 3 3 5 5 1 6 3 2 1 4 6 1 4 4 4 7 3 5 6 5 4 4 7 1 6 3 9 16 5
321 8 933518 12083 4733 3791 3352 3266 3522 3541 3742 3606 3598 3190 2467 2242 2221 1631 1037 619 485 653 742 642 565 509 539 441 464 410 305 232 174 187 138 161 160 84 60 63 79 70 72 108 47 66 45 14 15 18 21 12 25 21 35 34 26 12 17 22 23 21 17 8
321 9 954225 12117 3378 2522 2374 2360 2492 2277 2133 2017 2905 2774 2142 1132 925 623 413 304 262 214 193 230 245 237 172 121 117 95 87 72 87 95 80 73 53 48 33 41 27 28 32 19 7 7 9 10 12 9 8 2 5 5 1 2 6 3 3 3 1 2 3 2 5 2 3 4 5 5 4 2 5 5 4 3 0 3 3 1 4 3 3 4 4 6 2 3 4 2 1 3 12 11 10 1
321 10 939562 26579 4241 2307 1950 1649 1643 1525 1328 1246 1161 997 1010 974 959 847 814 602 375 717 654 632 738 680 626 542 496 473 431 464 393 341 361 307 241 266 234 196 232 204 181 146 99 74 47 56 33 28 33 28 40 36 34 34 30 16 5 17 11 13 8 6 10 4 7 8
321 11 910744 27472 6854 4558 4294 4519 4833 5028 5355 4969 3403 2742 2205 1899 1511 1069 779 631 445 571 535 520 495 413 463 389 374 367 373 291 239 209 208 142 134 135 111 82 116 93 67 69 54 46 39 34 14 17 20 10 14 12 6 4 3 6 8 5 3
321 12 777801 68154 18956 11142 9218 8799 8488 7402 6631 5558 5584 5025 4759 4573 3905 3560 3145 2640 2533 2510 2224 2154 2057 1926 2097 2007 1956 1908 1752 1683 1505 1440 1399 1555 1283 1144 988 845 802 741 658 633 573 576 501 439 397 396 329 198 176 163 185 143 149 117 144 157 158 163 131 109 69 61 48 49 52 53 52 49 30 16 19 16 16 18 13 12 26 25 26 21 24 23 26 19 9 13 15 11 14 15 6 12 14 20 10 17 10 16 19 14 15 12 16 14 11 11 12 18 19 16 21 19 19 14 18 18 10 9 14 8 11 9 15 11 11 15 6 16 17 12 13 8 17 16 4 13 16 19 15 11 11 6 8 12 8 8 2 4 6 3 3 5 2 2 6 3 5 4 6 5 4 6 4 4 2 1
321 13 820549 45093 14733 11336 10261 9518 8987 8335 7431 5111 6345 6124 5258 4734 3915 3175 2631 2297 1651 1701 1698 1629 1661 1620 1462 1332 1208 1004 906 803 692 633 624 579 425 378 335 241 324 316 232 224 189 190 179 176 161 132 155 123 120 83 89 84 65 65 77 68 53 33 39 23 15 9 11 17 12 13 13 11 13 13 8 2 6 8 8 7 7 7 3 7 4 3 4 1 2 5 3 3 3 3 4 2 2 5 2 4 4 2 4 3 2 4 2 1 4 2 5 2 1 8 1 3 3 2 4 4 1 3 4 2 3 4 4 2 4 2 4 1 6 3 5 3 5 6 4 6 4 6 2 1
321 14 968900 8109 2739 1804 1585 1519 1577 1925 1768 1182 1728 1714 1715 1408 849 484 240 161 115 59 81 83 69 51 19 5 16 12 5 8 5 13 25 21 7
321 15 926665 28838 6824 4789 4610 4322 3725 3589 3676 2502 2200 1762 1513 1036 918 671 569 622 251 75 30 37 31 22 31 33 18 23 29 28 62 96 49 18 11 19 10 11 14 9 5 2 5 2 1 4 4 5 3 5 1 5 3 5 3 5 2 6 5 4 5 4 2 5 2 5 6 4 4 5 4 4 6 6 2 5 5 5 5 2 4 2 4 7 4 2 5 5 1 6 2 6 5 6 0 2 6 6 5 5 4 6 9
321 16 982916 8216 1067 919 553 534 370 325 411 534 417 392 357 367 302 173 101 84 133 148 140 102 133 200 136 175 154 136 144 111 84 50 37 34 22 1 10 12 1
321 17 961128 35883 2854 132 4
321 18 955389 40003 4337 266 6
321 19 976633 21900 1430 38
321 20 955196 41225 3438 141 1
322 1 927137 22724 5633 4085 3831 3679 3169 3326 3045 1487 2431 2549 2212 1725 1393 1287 1108 966 871 486 525 636 536 472 447 326 343 326 274 196 161 246 242 255 210 152 153 133 105 103 91 75 100 66 62 38 39 33 39 30 23 16 19 23 16 9 16 7 10 7 10 7 7 3 13 5 8 7 11 10 8 6 10 6 8 7 9 4 3 5 5 5 3 2 8 3 5 2 1 6 3 6 4 4 2 8 2 4 1 5 5 9 0 4 4 7 4 4 4 6 7 6 4 4 2 1
322 2 875159 37797 10991 7315 6604 7527 8517 5990 5036 4922 4548 4095 3807 3492 2294 1428 767 729 445 701 621 528 482 430 439 405 378 422 436 459 435 372 238 165 173 143 136 104 166 141 142 111 91 62 61 61 48 47 46 54 38 32 17 19 32 25 14 20 15 7 3 5 3 4 2 4 2 3 1 1 4 1 7 2 1 1 4 3 2 2 5 2 3 3 2 1 6 1 2 4 4 1 2 3 1 4 1 4 3 2 2 4 2 4 4 1 3 1 3 3 4 2 2 1 5 1 2 3 4 2 4 2 3 4 4 4 2 5 5 1 6 0 6 5 3 5 1
322 3 931546 16915 5890 4243 3809 3951 3477 3695 3014 2554 2571 2239 1951 1808 1933 1417 842 627 439 595 599 561 509 517 463 390 299 226 239 206 207 205 167 163 141 136 94 105 118 107 98 86 73 88 80 69 58 27 27 27 24 24 15 11 19 18 16 19 22 16 17 19 14 24 34 17 10 4 4 2 3 5 5 7 10 10 6 8 11 6
322 4 930375 22252 6950 3797 3023 3132 2891 2395 2005 1951 1886 1948 2025 1981 1662 1240 1076 532 510 628 650 654 504 454 490 420 406 451 391 440 269 263 226 223 220 163 151 129 160 148 110 138 98 86 80 69 83 57 51 62 29 14 16 14 19 3 1
322 5 958525 14198 4049 2303 1970 1755 1335 1454 1415 1010 1228 1240 1208 909 741 607 536 439 307 321 304 297 271 222 186 170 227 189 158 174 139 135 133 155 137 117 124 122 124 141 82 69 65 89 64 69 35 32 28 29 30 33 37 31 23 23 22 23 12 26 13 6 8 2 4 4 5 5 5 5 6 4 4 3 4 0 4 5 6 4 6 1
322 6 964624 14991 3403 1788 1282 1730 2348 1651 1167 736 571 549 558 575 445 175 156 101 38 185 168 137 134 140 154 192 172 209 256 196 148 89 65 47 50 61 54 20 63 63 57 65 53 51 39 39 26 42 50 40 23 21 4
322 7 931693 15480 4797 4591 5293 6873 4464 3696 3468 2449 2760 2604 2135 1625 1498 1248 1095 559 466 373 347 299 258 152 148 138 102 100 89 76 82 82 55 63 47 22 49 66 47 24 35 28 24 30 26 20 39 25 10 7 9 6 6 10 10 5 5 9 9 10 5 11 5 10 9 9 5 10 7 12 3 9 6 9 15 2 16 19 14 21 22 12 9 14 7 3 1
322 8 882866 41197 8962 5012 4152 3746 3690 3252 2781 2174 2149 2243 2276 1932 1772 1757 1559 1396 1381 1560 1626 1522 1503 1546 1598 1565 1429 1389 1282 1184 1054 954 815 716 599 672 578 476 481 403 347 305 293 238 178 197 151 118 107 105 109 79 46 49 33 23 23 16 10 14 17 16 10 15 12 11 15 11 16 17 9 17 6 19 16 18 6 12 8 2 6 6 3 5 3 5 4 4 7 2 2 5 1 4 1
322 9 935424 26664 3886 2574 2393 2455 2436 2144 2056 2081 1477 1364 1361 1123 1119 1029 859 463 257 580 535 450 454 476 518 544 577 560 516 469 358 245 200 178 131 180 154 50 111 122 123 98 64 37 38 27 29 21 25 15 24 22 20 38 18 2 29 31 27 30 31 18 17 15 19 17 15 18 22 14 16 14 12 6 6 3 9 6 8 7 8 8 8 9 6 7 9 10 5 6 11 3 4 10 6 9 7 9 5 10 7 11 6 7 11 6 5 8 7 6 6 11 9 8 8 9 5 3 4 3 3 4 1 4 4 1 3 6 1 1 1 6 2 3 2 4 3 3 3 3 4 3 2 5 4 1 6 6 9 0 3 6 5 4 5 7 7 6 4 2
322 10 804599 52386 12649 8540 8012 8248 8795 8622 8578 8364 8613 7895 7326 6351 5371 4118 3490 2743 1169 2800 2397 2142 1860 1688 1320 942 900 766 713 715 711 802 716 723 608 576 367 221 347 300 267 283 294 230 186 146 140 103 99 92 64 59 45 42 37 35 31 43 36 42 31 18 18 12 17 15 17 15 16 6 11 4 2 4 10 2 16 17 13
322 11 730062 77648 21958 14854 13372 13517 12455 12188 11908 11424 11710 10905 8848 8066 6435 4935 3907 2840 1695 2959 2289 2075 1738 1512 1292 1089 866 832 837 697 608 597 471 435 430 395 243 151 211 145 131 147 159 151 137 96 93 63 48 29 29 28 24 29 17 6 6 13 7 4 6 2 3 3 4 4 1 3 2 3 1 3 2 2 2 7 2 2 7 2 1 5 1 3 4 2 4 4 0 4 3 2 4 4 0 3 5 1 0 2 3 5 3 3 2 7 4 3 2 1 6 4 4 2 5 7 2 2 5 2
322 12 986454 7446 802 417 425 317 383 360 276 332 342 240 178 150 170 126 103 85 31 129 106 69 57 68 58 36 39 31 43 43 31 33 40 49 32 48 36 23 48 54 63 41 20 30 32 25 24 25 22 7 2
322 13 850365 56457 12239 6251 4457 4664 5884 4905 4161 3609 3623 3474 3463 3045 2623 2202 1739 1490 910 1680 1684 1602 1371 1341 1336 1245 1139 1050 1011 934 905 837 771 704 636 575 400 308 491 460 386 359 265 232 200 180 149 137 135 171 170 102 89 76 75 53 34 63 42 54 56 61 47 48 53 24 33 27 32 40 30 33 32 15 12 15 17 17 15 22 19 15 13 16 20 14 15 13 12 15 9 16 9 5 12 2 6 8 2 8 4 9 4 7 4 8 7 6 0 9 6 11 7 4 3 5 9 3 3 7 1 9 1 3
322 14 925096 17929 6220 5020 5140 4612 4260 4290 4337 3083 2813 2714 2607 2422 1939 1156 799 566 388 472 372 445 345 302 257 242 245 287 276 221 215 172 116 86 82 63 72 30 60 41 35 34 26 13 6 6 2 6 5 3 6 2 8 4 5 3 0 7 4 8 4 6 6 4 6
