time: 2000000000
329 16 1
329 17 1
329 18 1
329 19 1
329 20 1
330 1 1
330 2 1
330 3 1
330 4 1
330 5 1
330 6 1
330 7 1
330 8 1
330 9 1
330 10 1
330 11 1
330 12 1
330 13 1
330 14 1
330 15 1
330 16 1
330 17 1
330 18 1
330 19 1
330 20 1
331 1 1
331 2 1
331 3 1
331 4 1
331 5 1
331 6 1
331 7 1
331 8 1
331 9 1
331 10 1
331 11 1
331 12 1
331 13 1
331 14 1
331 15 1
331 16 1
331 17 1
331 18 1
331 19 1
331 20 1
332 1 1
332 2 1
332 3 1
332 4 1
332 5 1
332 6 1
332 7 1
332 8 1
332 9 1
332 10 1
332 11 1
332 12 1
332 13 1
332 14 1
332 15 1
332 16 1
332 17 1
332 18 1
332 19 1
332 20 1
333 1 1
333 2 1
333 3 1
333 4 1
333 5 1
333 6 1
333 7 1
333 8 1
333 9 1
333 10 1
333 11 1
333 12 1
333 13 1
333 14 1
333 15 1
333 16 1
333 17 1
333 18 1
333 19 1
333 20 1
334 1 1
334 2 1
334 3 1
334 4 1
334 5 1
334 6 1
334 7 1
334 8 1
334 9 1
334 10 1
334 11 1
334 12 1
334 13 1
334 14 1
334 15 1
334 16 1
334 17 1
334 18 1
334 19 1
334 20 1
335 1 1
335 2 1
335 3 1
335 4 1
335 5 1
335 6 1
335 7 1
335 8 1
335 9 1
335 10 1
335 11 1
335 12 1
335 13 1
335 14 1
335 15 1
335 16 1
335 17 1
335 18 1
335 19 1
335 20 1
336 1 1
336 2 1
336 3 1
336 4 1
336 5 1
336 6 1
336 7 1
336 8 1
336 9 1
336 10 1
336 11 1
336 12 1
336 13 1
336 14 1
336 15 1
336 16 1
336 17 1
336 18 1
336 19 1
336 20 1
337 1 1
337 2 1
337 3 1
337 4 1
337 5 1
337 6 1
337 7 1
337 8 1
337 9 1
337 10 1
337 11 1
337 12 1
337 13 1
337 14 1
337 15 1
337 16 1
337 17 1
337 18 1
337 19 1
337 20 1
338 1 1
338 2 1
338 3 1
338 4 1
338 5 1
338 6 1
338 7 1
338 8 1
338 9 1
338 10 1
338 11 1
338 12 1
338 13 1
338 14 1
338 15 1
338 16 1
338 17 1
338 18 1
338 19 1
338 20 1
339 1 1
339 2 1
339 3 1
339 4 1
339 5 1
339 6 1
339 7 1
339 8 1
339 9 1
339 10 1
339 11 1
339 12 1
339 13 1
339 14 1
339 15 1
339 16 1
339 17 1
339 18 1
339 19 1
339 20 1
340 1 1
340 2 1
340 3 1
340 4 1
340 5 1
340 6 1
340 7 1
340 8 1
341 1 1
341 2 1
341 3 1
341 4 1
341 5 1
341 6 1
341 7 1
341 8 1
342 1 1
342 2 1
342 3 1
342 4 1
342 5 1
342 6 1
342 7 1
342 8 1
343 1 1
343 2 1
343 3 1
343 4 1
343 5 1
343 6 1
343 7 1
343 8 1
344 1 1
344 2 1
344 3 1
344 4 1
344 5 1
344 6 1
344 7 1
344 8 1
345 1 1
345 2 1
345 3 1
345 4 1
345 5 1
345 6 1
345 7 1
345 8 1
346 1 1
346 2 1
346 3 1
346 4 1
346 5 1
346 6 1
346 7 1
346 8 1
347 1 1
347 2 1
347 3 1
347 4 1
347 5 1
347 6 1
347 7 1
347 8 1
348 1 1
348 2 1
348 3 1
348 4 1
348 5 1
348 6 1
348 7 1
348 8 1
349 1 1
349 2 1
349 3 1
349 4 1
349 5 1
349 6 1
349 7 1
349 8 1
350 1 1
350 2 1
350 3 1
350 4 1
350 5 1
350 6 1
350 7 1
350 8 1
351 1 1
351 2 1
351 3 1
351 4 1
351 5 1
351 6 1
351 7 1
351 8 1
352 1 1
352 2 1
352 3 1
352 4 1
352 5 1
352 6 1
352 7 1
352 8 1
353 1 1
353 2 1
353 3 1
353 4 1
353 5 1
353 6 1
353 7 1
353 8 1
354 1 1
354 2 1
354 3 1
354 4 1
354 5 1
354 6 1
354 7 1
354 8 1
355 1 1
355 2 1
355 3 1
355 4 1
355 5 1
355 6 1
355 7 1
355 8 1
356 1 1
356 2 1
356 3 1
356 4 1
356 5 1
356 6 1
356 7 1
356 8 1
357 1 1
357 2 1
357 3 1
357 4 1
357 5 1
357 6 1
357 7 1
357 8 1
358 1 1
358 2 1
358 3 1
358 4 1
358 5 1
358 6 1
358 7 1
358 8 1
359 1 1
359 2 1
359 3 1
359 4 1
359 5 1
359 6 1
359 7 1
359 8 1
360 1 1
360 2 1
360 3 1
360 4 1
360 5 1
361 1 1
361 2 1
361 3 1
361 4 1
361 5 1
362 1 1
362 2 1
362 3 1
362 4 1
362 5 1
363 1 1
363 2 1
363 3 1
363 4 1
363 5 1
364 1 1
364 2 1
364 3 1
364 4 1
364 5 1
365 1 1
365 2 1
365 3 1
365 4 1
365 5 1
366 1 1
366 2 1
366 3 1
366 4 1
366 5 1
367 1 1
367 2 1
367 3 1
367 4 1
367 5 1
368 1 1
368 2 1
368 3 1
368 4 1
368 5 1
369 1 1
369 2 1
369 3 1
369 4 1
369 5 1
370 1 1
370 2 1
370 3 1
370 4 1
370 5 1
371 1 1
371 2 1
371 3 1
371 4 1
371 5 1
372 1 1
372 2 1
372 3 1
372 4 1
372 5 1
373 1 1
373 2 1
373 3 1
373 4 1
373 5 1
374 1 1
374 2 1
374 3 1
374 4 1
374 5 1
375 1 1
375 2 1
375 3 1
375 4 1
375 5 1
time: 2100000000
320 1 646577 135519 44478 18532 11569 9820 9097 8665 8280 7321 6889 6491 6160 5817 5067 4757 4387 4274 3743 3707 3452 3330 3068 2929 2750 2711 2386 2213 2034 1827 1541 1431 1310 1378 1154 1053 955 830 869 846 769 678 558 573 587 550 500 462 437 407 399 394 348 359 310 260 216 178 167 161 184 164 188 133 121 119 108 95 91 105 94 103 71 58 44 29 39 40 38 24 31 15 16 21 18 19 27 28 30 24 21 15 15 21 14 17 19 16 13 14 23 12 14 11 14 10 7 8 5 4 5 3 4 7 4 3 3 3 11 8 14 14 18 17 4 3
320 2 692006 119364 40290 17900 11364 9010 7912 7260 6528 6040 5459 5486 5151 4702 4237 3763 3691 3284 3070 3204 3049 2900 2729 2580 2257 2124 1902 1760 1750 1610 1461 1327 1076 967 825 818 787 845 821 721 687 601 541 507 515 456 367 299 295 219 196 161 164 141 133 117 140 114 71 88 87 73 68 61 76 51 77 92 72 73 60 79 57 50 56 44 55 49 53 57 67 34 27 22 27 32 26 24 17 25 24 20 24 20 20 31 20 29 41 38 29 30 31 26 26 35 17 10 13 7 8 5 3 2 6 4 2 6 6 3 6 6 5 4 6 5
320 3 415333 134361 69075 42047 30699 25689 22955 20792 19175 17890 17001 16493 15039 13709 12618 11502 11001 11097 10788 9945 8612 7636 6808 5931 5298 4581 3964 3572 3079 2634 2230 1924 1768 1587 1371 1245 1225 1096 879 746 669 526 444 341 312 265 238 183 199 205 240 164 142 138 140 120 128 143 67 64 67 62 55 38 50 48 41 60 56 67 59 63 52 34 50 33 35 40 30 28 34 30 34 44 44 49 52 54 39 28 24 29 37 22 40 37 29 27 18 31 21 25 21 18 17 14 21 23 17 11 12 7 1
320 4 774215 91669 26706 11531 7692 6230 5341 5014 4381 3489 3261 3280 3480 3165 3069 3046 2912 2555 2296 2346 2210 2247 1977 1861 1742 1601 1566 1500 1355 1309 1182 1095 1080 907 830 761 689 694 705 600 508 524 533 525 469 456 421 378 357 280 238 177 212 214 191 198 177 153 143 156 144 169 168 145 126 106 88 60 68 63 45 42 40 40 34 38 35 34 34 51 30 42 44 53 25 29 30 46 67 88 36 12 10 5 9 1 7 2 5 7 5 8 7 4
320 5 394118 102845 59753 39611 30082 25349 22811 21793 21115 20512 20559 19750 18061 16834 15190 13802 12996 13681 14205 13681 12534 10985 9864 9006 7759 6938 5938 5209 4017 3597 3127 2755 2569 2326 1945 1719 1367 1271 1053 997 824 671 622 539 472 410 306 281 330 312 316 299 276 297 218 208 165 129 139 129 125 74 67 40 63 43 31 18 35 39 33 59 38 32 30 22 13 18 12 25 22 37 43 30 25 22 15 18 8 2 2 3 3 2 3 4 3 2 4 2 2 2 4 2 2 3 4 3 1 3 0 4 4 1 3 3 4 2 1 1 4 2 1 2 3 3 3 1 5 0 1 4 4 2 2 3 3 3 2 2 3 2 4 3 4 1 3 2 2 3 3 2 2 4 2 2 4 4 1 4 4 5 2 4 2 1 1 3 3 4 4 0 3 4 4 1 5 5 4 4 2 3 12 7 5 1 5 2 7 5 1
320 6 717044 116254 39176 16363 10296 8597 7938 7326 5981 4924 4473 4435 4192 4183 3709 3601 3593 3285 2991 2692 2698 2696 2315 2025 1749 1437 1297 1295 1209 1113 970 966 743 779 664 635 570 451 454 378 298 296 339 322 313 258 203 165 166 160 190 163 161 161 152 116 87 87 74 95 80 61 28 31 33 35 20 23 24 18 21 19 15 15 21 21 16 19 12 2 3 4 3 2 8 7 1 3 3 2 3 3 3 3 2 3 5 3 2 3 5 2 5 3 2 5 3 3 4 3 5 2 2 4 2 3 3 1 1 5 2 3 2 5 1 9 18 8 6 1
320 7 811114 81808 23016 9589 6302 5261 4703 4410 4294 3813 3686 3751 3686 3223 3166 2774 2153 1661 1362 1689 1724 1494 1458 1337 1208 1127 977 783 635 562 588 524 405 366 359 309 295 303 253 229 218 233 149 170 169 146 142 119 105 128 114 135 114 101 71 96 72 94 110 96 79 56 40 31 40 30 49 29 47 77 60 41 29 37 13 13 12 29 21 16 16 15 14 29 9 4 3 4 1 5 2 4 4 1 5 3 1 6 5 5 1 5 5 5 3 4 3 4 5 3 1 5 6 3 6 2 8 2 6 6 3 6 7 3 1 6 7 8 5 5 3
320 8 511902 162423 59104 28155 20158 16963 15474 14294 12932 11175 10858 10744 10305 9480 8700 8445 7804 7554 6890 6652 5557 4845 4571 4127 3876 3805 3398 3270 2839 2527 2381 2090 1722 1414 1317 1243 1210 1039 849 791 562 529 435 394 357 418 364 358 289 255 243 169 151 170 116 154 135 133 113 93 97 122 101 72 103 82 99 89 88 71 39 31 33 32 22 15 20 29 11 8 12 14 13 16 16 13 14 14 13 18 14 20 20 29 13 16 16 11 6 8 11 1 7 6 3 6 7 5 7 5 6 6 9 5 8 2 7 7 9 8 7 4 6 6 7 9 4 5 3 1 5 3 5 5 4 5 4 7 2 3
320 9 868130 57609 14877 6238 4098 3404 3064 2809 2622 2158 2076 2147 2135 1880 1807 1742 1532 1394 1351 1296 1241 1262 1335 984 1042 1087 860 781 670 633 491 434 458 403 353 365 321 322 325 297 217 216 211 202 191 151 126 102 95 100 117 100 122 123 120 117 110 99 80 66 53 50 45 56 64 49 47 40 33 47 42 45 39 37 37 44 66 50 33 41 30 28 9 21 15 11 12 10 8 9 9 8 7 5 17 11 10 12 14 13 11 6 10 9 4 6 21 9 3 6 10 21 9 1
320 10 863591 76020 16651 5942 3359 2700 2263 2066 1904 1641 1565 1519 1528 1451 1377 1341 1219 1127 1022 932 961 882 770 754 707 643 531 501 406 284 299 280 271 228 189 167 220 188 133 131 121 109 113 116 135 127 98 80 75 79 89 96 93 54 84 92 85 73 61 41 57 28 58 40 48 28 22 21 24 29 9 10 9 8 7 12 7
320 11 519533 148402 58405 27237 17772 14534 12770 11597 10241 8702 8461 8841 8925 8697 8366 8021 7685 7265 7010 6336 5946 6069 5977 5919 5710 5058 4508 4195 3659 3179 2971 2877 2877 2628 2551 2380 2192 1940 1604 1521 1439 1346 1247 1073 983 831 828 704 651 613 553 513 492 413 463 414 352 329 308 247 312 266 164 166 184 174 116 109 143 93 97 86 100 132 94 77 59 81 74 62 50 64 55 51 62 46 34 24 28 38 42 30 36 21 17 13 17 18 17 9 25 10 15 38 14 3 10 12 12 4 9 8 9 10 5 10 10 8 27 22 11 4 7 6 6 6 4 5 6 2 7 3 5 2 7 3 4 4 4 3 4 5 2 2 7
320 12 915275 43937 10144 4574 3232 2503 2129 2051 1951 1584 1415 1474 1282 1082 888 703 738 629 395 339 449 471 456 410 330 227 176 125 83 63 69 55 91 71 69 62 66 75 34 18 3 10 7 7 7 10 4 10 9 9 9 9 7 3 11 6 7 11 6 8 3 2 3 3 2 4 7 2 5 0 5 0 4 3 2 4 2 6 3 3 5 5 9 9 4 10 6 5 5 1 1
320 13 843655 65340 20174 9284 6219 4946 4418 4144 3332 2602 2446 2487 2552 2405 2243 2235 1987 1908 1687 1324 1184 1158 1050 858 810 930 861 802 745 595 551 454 400 420 380 356 327 297 227 243 198 205 143 120 115 119 101 90 75 91 81 37 43 40 30 43 30 30 26 31 22 17 24 21 20 6 16 13 6 11 13 13 14 12 17 18 30 15 12 10 5 2
320 14 678750 120279 34235 16008 12339 10724 9398 8464 7486 6595 6152 6267 5968 5437 5303 5050 4788 4342 3981 3943 4136 4005 3510 3324 3021 2691 2512 2328 1757 1540 1337 1263 1099 1096 978 751 764 577 578 597 545 482 420 352 287 324 264 253 266 255 249 167 152 178 132 106 148 138 115 111 116 123 114 72 81 58 46 50 46 58 49 72 60 34 18 15 14 11 14 15 9 15 16 18 11 17 20 11 11 18 9 19 19 20 19 16 23 16 16 28 20 25 7 22 36 22 22 2 15 14 3 3 10 10 10 9 13 4 9 5 5 4 3 3 2 4 3 1 1
320 15 505525 149230 59448 31623 22770 19594 18300 17027 15096 13087 12606 13236 12279 11340 10165 9058 8158 7642 7266 6387 5616 5244 4497 3904 3440 2944 2579 2486 2051 1776 1540 1304 1212 1094 990 819 749 672 548 462 399 390 347 309 311 266 239 224 205 232 172 140 115 96 110 93 105 92 85 83 64 58 57 73 74 62 84 74 73 68 56 46 35 45 34 41 31 38 46 39 32 33 38 47 35 43 36 42 41 34 44 32 29 30 34 33 36 28 33 22 32 14 16 9 9 6 3 8 5 8 6 7 10 5 11 20 11 11 22 7 2 5 5 3 3 0 4 4 3 2 4 3 1 4 3 1 3 1 4 3 1 4 6 3 3 3 2 5 2 4 2 1 4 4 2 2 2 5 2 3 3 2 5 1 4 5 2 1 1 3 4 2 1 5 4 4 3 6 1 7 7 12 3
320 16 698845 112910 45064 19304 11861 9896 9189 8548 6988 5224 5324 5679 4872 4572 4386 4145 3724 3625 3333 2861 2798 2820 2509 2339 2074 1829 1801 1510 1342 1216 1034 1001 906 818 721 522 385 365 358 277 253 203 247 239 183 163 172 139 130 138 127 116 84 50 42 36 28 46 42 36 47 36 30 23 21 20 22 20 2 5 1 5 2 3 6 4 4 6 6 2 2 1 7 4 4 5 1 4 5 2 3 5 3 4 2 2 4 4 6 3 1 3 4 7 3 6 1 5 6 2 7 6 2 5 3 5 9 4 6 2 4 4 4 3 5 8 7 8 8 4 3 5 1 9 5 5 5 8 8 0 7 6 2 2 6 2
320 17 889960 89435 17355 2738 418 81 8 5 1
320 18 914026 72547 11348 1643 321 89 25 2
320 19 849003 112396 27341 6344 1789 570 250 181 135 80 72 65 73 63 68 50 68 57 51 48 28 19 26 27 38 57 73 43 46 31 42 30 35 35 28 30 25 15 27 12 16 18 17 17 20 15 9 15 13 19 18 17 16 21 21 22 18 20 31 28 34 26 13 3 3 6 5 3 7 2 5 4 2 6 3 2 1 7 4 2 3 3 5 3 10 2 9 4 4 4 3 6 9 6 5 9 6 8 8 7 3 1 2 1
320 20 778422 158809 45895 10324 2186 597 296 197 156 162 131 103 97 71 93 96 113 117 123 113 103 110 98 86 68 42 23 34 29 32 33 31 28 32 29 29 26 31 25 22 24 25 17 19 20 17 33 35 39 28 22 24 14 23 25 14 15 24 24 26 25 24 18 21 25 19 23 23 22 9 10 7 10 11 10 8 15 6 4 11 15 16 17 9 17 11 13 15 9 7 13 5 1 3 4 3 4 3 7 3 3 5 6 5 10 8 6 1 1
321 1 837173 60745 16402 7910 6479 5477 4606 4042 3330 2441 2747 3218 3161 2786 2588 2516 2307 2091 1818 1573 1740 1769 1669 1558 1445 1354 1203 1169 1137 1001 1000 1007 894 895 773 644 571 541 534 481 383 337 378 333 338 316 258 236 236 227 180 136 109 133 105 106 93 101 80 85 72 55 60 65 53 49 42 21 27 18 12 6 15 12 5 15 12 5 20 8 11 8 10 12 20 12 10 11 9 5 13 22 12 4 11 16 15 3 7 7 12 5 8 5 5 8 6 2 3 2 4 2 2 4 1 2 2 2 2 2 2 3 5 0 3 2 2 4 3 3 1 3 3 2 2 2 4 3 2 2 4 4 0 4 3 2 3 2 4 4 7 9 3 6 6 6 8 6 6 5 5 5 5 5 4
321 2 810054 89826 24071 8496 5238 4434 4178 3743 3472 3048 2638 2388 2266 2154 2050 2059 2026 1827 1910 1969 1918 1898 1680 1420 1159 1141 919 833 763 654 658 565 553 518 471 414 453 431 493 388 381 388 313 251 230 272 207 191 136 132 140 106 93 127 109 74 84 84 74 80 61 55 48 59 55 55 63 52 41 26 35 32 39 29 39 52 40 25 29 31 22 21 24 21 14 20 18 16 27 13 16 19 14 16 9 13 8 12 20 12 3 2 5 4 5 6 3 4 3 4 2 2 5 3 5 2 3 4 3 2 7 4 3 3 5 4 10 6 6 4 3 2 9 10 6
321 3 801266 85435 24225 10426 7090 5710 5111 4912 4673 4125 3733 3485 3193 3055 2809 2460 2234 1796 1727 2223 2057 1979 1821 1502 1261 1244 1283 1105 858 681 569 597 520 438 410 359 348 296 324 313 280 177 148 170 120 112 134 121 117 64 90 62 83 78 45 47 34 52 42 35 51 32 30 20 12 17 11 17 16 18 4 7 6 4 3 4 4 3 5 3 6 3 3 6 7 3 5 4 3 2 2 8 3 3 4 5 3
321 4 851171 61755 15661 6934 5404 5129 4451 3653 2801 2130 2301 2666 2730 2868 2609 2263 1995 1803 1746 1501 1621 1532 1463 1485 1371 1220 1097 944 780 655 628 573 547 539 515 443 329 301 258 231 220 244 244 176 117 81 111 75 60 36 27 32 32 34 35 37 38 58 34 42 28 27 18 21 7 18 17 10 13 6
321 5 504075 145984 61972 30709 20307 17901 16182 15528 14624 14108 13869 13716 12683 11320 9979 8236 7406 7065 6547 6447 5787 5428 4503 4113 3726 3312 3118 2818 2546 2409 2074 1830 1607 1573 1466 1332 1266 1232 1140 850 732 702 598 539 508 491 453 467 415 327 319 292 304 294 207 228 217 162 143 94 100 83 64 80 77 67 64 49 68 42 42 31 42 63 54 46 49 49 29 15 17 15 12 26 13 11 17 12 15 17 15 11 18 30 44 38 21 11 7 4 10 17 8 8 15 7 6 6 5 7 11 15 7 7 7 9 17 11 19 11 16 14 12 8
321 6 840463 79621 17250 6539 4228 3819 3284 2914 2673 2456 2182 2023 1702 1638 1710 1703 1533 1397 1506 1495 1465 1437 1352 1197 1110 1007 1028 1067 949 805 744 678 660 600 489 480 369 487 366 274 237 214 196 199 178 148 108 91 95 123 105 111 106 46 77 68 70 74 64 56 55 45 38 64 53 54 35 21 21 20 19 29 21 27 12 27 15 16 13 19 9 14 17 12 12 15 14 11 13 12 11 10 14 8 15 15 25 14 14 11 13 10 6 6 9 5 7 3 3 3
321 7 872534 59398 15810 6571 4321 3424 3188 2804 2533 2216 1920 1834 1826 1771 1592 1437 1386 1366 1305 1182 1082 1074 967 899 818 610 531 491 418 341 315 338 259 208 204 157 166 151 128 133 129 145 146 129 171 127 119 105 98 66 57 41 37 45 47 58 59 63 42 76 82 53 24 26 28 41 33 37 23 26 10 10 9 9 11 29 20 16 21 20 5
321 8 579360 167449 54672 22631 15150 13031 10991 9809 9038 8302 8258 7863 7924 6997 6133 5637 5051 4825 4685 4410 4358 4029 3856 3616 3094 2732 2312 2132 1868 1628 1457 1400 1277 1156 1080 1025 859 763 734 670 571 519 411 487 417 387 343 329 340 272 282 245 192 196 186 154 152 176 145 137 127 141 140 120 115 135 111 77 57 56 51 40 43 25 31 37 27 42 27 26 21 25 16 25 22 17 13 18 12 7 9 5 5 8 9 10 8 12 9 9 10 2 13 8 9 5 7 10 9 5 8 2 2 6 2 6 5 1
321 9 907220 37895 9638 5403 4094 3607 3383 3096 2789 2603 2555 2118 1687 1342 1244 1110 965 796 512 779 714 666 550 475 364 351 308 219 207 191 223 214 154 151 172 157 117 113 129 135 127 116 65 76 66 66 80 74 71 61 37 51 39 32 27 24 14 23 27 18 27 16 23 25 27 25 24 21 14 9 9 19 8 14 23 32 13 4 2 3 1 3 3 3 2 2 3 2 3 5 2 3 4 1 0 2 2 4 2 1 4 3 2 2 4 3 2 1 3 6 1 1 0 2 4 3 2 2 4 11 8 5 2
321 10 816659 75695 24143 10127 6435 5009 4416 3899 3510 3358 3080 2934 2575 2430 2415 2477 2297 2251 2064 2127 1930 1666 1543 1435 1395 1244 1151 955 770 647 603 586 551 506 475 380 400 415 417 368 363 300 276 217 201 230 221 239 216 201 218 189 199 162 128 154 105 93 85 95 61 47 56 48 35 28 24 31 20 36 34 24 14 20 28 15 13 10 7 10 7 7 9 5 11 7 5 6 11 13 7 6 5 3 10 3 4 6 5 4 4 1 6 8 5 5 8 7 7 9 3 7 4 2
321 11 569639 151524 51596 22611 15510 12518 11367 10657 9993 8966 9051 9291 9283 8665 7744 6906 6603 6588 6107 5555 5154 5141 4891 4447 4033 3526 3249 3159 2346 2045 1878 1806 1627 1544 1362 1238 1148 1038 936 948 751 684 678 596 532 517 472 386 320 303 238 229 245 198 194 164 119 96 93 103 113 144 112 108 83 63 65 60 28 28 27 32 22 24 29 20 30 25 22 9 18 19 15 13 28 30 31 16 14 13 13 17 14 18 21 24 11 3 7 2 2 2 6 8 3 1
321 12 672289 124392 42821 19203 13046 10757 9557 8299 6483 5221 5653 5902 5752 5481 5570 5057 4379 3795 3180 2994 3000 3108 2943 2614 2494 2330 1966 1752 1419 1177 1115 1169 1151 1069 1022 1054 1069 929 803 783 633 586 498 484 474 430 305 262 252 290 250 202 213 152 170 194 169 153 128 116 97 84 82 87 75 98 74 57 46 54 59 59 39 40 34 34 25 15 19 10 15 14 8 6 2 3 4 4 1 4 4 6 6 7 4 3 2 2 2 2 4 2 3 6 3 5 3 2 4 2 3 2 3 4 3 3 3
321 13 884314 58634 13230 5768 3846 3213 2947 2686 2000 1292 1637 2018 1842 1709 1588 1234 1045 985 778 636 679 728 786 627 570 460 374 379 409 407 348 331 314 263 194 186 148 116 133 151 135 102 50 44 47 51 46 30 33 34 35 57 67 36 19 10 13 23 8 7 5 3 12 8 13 7 3 9 11 9 7 7 14 7 11 14 8 1
321 14 876467 54863 13985 6341 4448 3888 3554 3189 2827 2380 2060 1682 1568 1366 1246 1114 1028 1184 1171 1041 991 967 951 843 876 787 717 642 456 413 370 371 319 299 294 266 262 260 236 231 266 265 212 159 146 158 154 132 123 126 137 116 106 133 105 98 106 84 85 75 63 84 93 86 70 45 43 40 40 31 14 27 36 35 29 35 44 36 28 38 26 15 10 23 24 24 17 28 27 18 6 7 8 11 9 8 7 9 10 7 12 1 5 6 7 2 4 6 0 3 5
321 15 679881 124666 39551 17499 11494 9223 8450 7972 7139 6151 5929 5871 5312 5069 4737 4604 4201 4017 3744 3693 3606 3273 3157 3051 2671 2357 2243 1890 1619 1469 1320 1258 1329 1179 981 914 817 829 773 656 560 449 371 276 268 233 209 165 144 111 122 106 129 103 117 127 129 108 64 54 69 59 70 57 49 42 34 26 38 34 44 27 43 34 46 30 32 39 33 30 29 30 38 53 40 33 22 18 14 15 18 17 17 10 15 17 17 15 18 17 11 19 11 15 6 6 7 7 5 8 10 6 8 6 8 6 7 7 9 8 8 6 4 3 2 4 5 4 4 2 6 0 3 5 2 6 2 6 3 3 2 3 1 3 1 2 4 2 6
321 16 812902 85594 21229 8678 5631 4667 4099 3855 3556 2857 2852 2739 2448 2297 2293 2221 2174 2094 2164 2013 1727 1756 1783 1528 1261 1226 1207 1097 1048 938 825 745 739 651 510 455 431 374 351 415 339 264 231 228 252 220 200 191 191 175 173 122 83 90 96 78 99 69 62 63 48 43 47 60 37 51 59 49 34 44 37 37 24 30 37 24 24 35 37 34 44 29 35 24 30 20 39 18 16 20 14 23 15 12 13 18 12 6 16 10 15 11 14 16 12 4 8 5 5 2 8 5 4 4 6 3 4 5 2 5 2
321 17 875839 95059 21784 4683 1160 316 127 103 112 94 91 51 43 35 23 38 34 38 30 20 28 28 19 12 2 2 3 5 5 4 4 2 3 3 5 5 3 5 5 12 7 2 2 6 3 4 12 6 11 6 5 6 8 8 5 4 3 6 5 2 5 7 4 6 3 2 7 3 9 4 5
321 18 673452 150563 70622 30209 13185 6762 4238 3144 2585 2194 1680 1533 1480 1535 1519 1496 1370 1293 1405 1237 1166 1060 947 968 904 912 896 951 885 879 805 745 692 779 641 774 649 674 596 543 513 528 460 456 406 410 367 361 365 356 370 373 332 317 252 275 243 225 222 226 213 182 169 209 219 185 192 180 179 188 167 162 121 127 122 126 127 111 118 112 112 91 71 58 49 36 70 48 60 40 46 44 43 39 33 29 42 18 34 19 17 25 41 22 20 45 32 20 21 32 26 28 24 24 20 34 20 17 18 22 26 15 8 14 6 5 4 9 6 11 14 13 8 10 11 20 15 27 16 19 15 4 1
321 19 783754 143508 43046 11811 3726 1625 819 574 440 417 339 309 273 286 288 305 307 291 263 261 306 251 244 256 204 156 181 164 205 207 200 190 157 169 169 162 164 164 183 174 123 154 119 126 98 89 113 121 103 82 83 75 79 76 93 69 90 65 65 78 81 67 51 28 40 42 54 46 47 35 43 38 35 33 42 56 44 55 65 63 62 41 47 38 34 21 12 10 6 5 1 7 6 2 2 4 4 2 3 1 2 4 3 6 5 3 5 4 3 7 4 7 6 3 5 3 6 13 5 11 4 7 9 6 8 3 2 1 3 6 10 4 3 5 4 5 2 9 6 7 10 6 12 10 12 5 4 2 6 3
