time: 2000000000
329 16 1
329 17 1
329 18 1
329 19 1
329 20 1
330 1 1
330 2 1
330 3 1
330 4 1
330 5 1
330 6 1
330 7 1
330 8 1
330 9 1
330 10 1
330 11 1
330 12 1
330 13 1
330 14 1
330 15 1
330 16 1
330 17 1
330 18 1
330 19 1
330 20 1
331 1 1
331 2 1
331 3 1
331 4 1
331 5 1
331 6 1
331 7 1
331 8 1
331 9 1
331 10 1
331 11 1
331 12 1
331 13 1
331 14 1
331 15 1
331 16 1
331 17 1
331 18 1
331 19 1
331 20 1
332 1 1
332 2 1
332 3 1
332 4 1
332 5 1
332 6 1
332 7 1
332 8 1
332 9 1
332 10 1
332 11 1
332 12 1
332 13 1
332 14 1
332 15 1
332 16 1
332 17 1
332 18 1
332 19 1
332 20 1
333 1 1
333 2 1
333 3 1
333 4 1
333 5 1
333 6 1
333 7 1
333 8 1
333 9 1
333 10 1
333 11 1
333 12 1
333 13 1
333 14 1
333 15 1
333 16 1
333 17 1
333 18 1
333 19 1
333 20 1
334 1 1
334 2 1
334 3 1
334 4 1
334 5 1
334 6 1
334 7 1
334 8 1
334 9 1
334 10 1
334 11 1
334 12 1
334 13 1
334 14 1
334 15 1
334 16 1
334 17 1
334 18 1
334 19 1
334 20 1
335 1 1
335 2 1
335 3 1
335 4 1
335 5 1
335 6 1
335 7 1
335 8 1
335 9 1
335 10 1
335 11 1
335 12 1
335 13 1
335 14 1
335 15 1
335 16 1
335 17 1
335 18 1
335 19 1
335 20 1
336 1 1
336 2 1
336 3 1
336 4 1
336 5 1
336 6 1
336 7 1
336 8 1
336 9 1
336 10 1
336 11 1
336 12 1
336 13 1
336 14 1
336 15 1
336 16 1
336 17 1
336 18 1
336 19 1
336 20 1
337 1 1
337 2 1
337 3 1
337 4 1
337 5 1
337 6 1
337 7 1
337 8 1
337 9 1
337 10 1
337 11 1
337 12 1
337 13 1
337 14 1
337 15 1
337 16 1
337 17 1
337 18 1
337 19 1
337 20 1
338 1 1
338 2 1
338 3 1
338 4 1
338 5 1
338 6 1
338 7 1
338 8 1
338 9 1
338 10 1
338 11 1
338 12 1
338 13 1
338 14 1
338 15 1
338 16 1
338 17 1
338 18 1
338 19 1
338 20 1
339 1 1
339 2 1
339 3 1
339 4 1
339 5 1
339 6 1
339 7 1
339 8 1
339 9 1
339 10 1
339 11 1
339 12 1
339 13 1
339 14 1
339 15 1
339 16 1
339 17 1
339 18 1
339 19 1
339 20 1
340 1 1
340 2 1
340 3 1
340 4 1
340 5 1
340 6 1
340 7 1
340 8 1
341 1 1
341 2 1
341 3 1
341 4 1
341 5 1
341 6 1
341 7 1
341 8 1
342 1 1
342 2 1
342 3 1
342 4 1
342 5 1
342 6 1
342 7 1
342 8 1
343 1 1
343 2 1
343 3 1
343 4 1
343 5 1
343 6 1
343 7 1
343 8 1
344 1 1
344 2 1
344 3 1
344 4 1
344 5 1
344 6 1
344 7 1
344 8 1
345 1 1
345 2 1
345 3 1
345 4 1
345 5 1
345 6 1
345 7 1
345 8 1
346 1 1
346 2 1
346 3 1
346 4 1
346 5 1
346 6 1
346 7 1
346 8 1
347 1 1
347 2 1
347 3 1
347 4 1
347 5 1
347 6 1
347 7 1
347 8 1
348 1 1
348 2 1
348 3 1
348 4 1
348 5 1
348 6 1
348 7 1
348 8 1
349 1 1
349 2 1
349 3 1
349 4 1
349 5 1
349 6 1
349 7 1
349 8 1
350 1 1
350 2 1
350 3 1
350 4 1
350 5 1
350 6 1
350 7 1
350 8 1
351 1 1
351 2 1
351 3 1
351 4 1
351 5 1
351 6 1
351 7 1
351 8 1
352 1 1
352 2 1
352 3 1
352 4 1
352 5 1
352 6 1
352 7 1
352 8 1
353 1 1
353 2 1
353 3 1
353 4 1
353 5 1
353 6 1
353 7 1
353 8 1
354 1 1
354 2 1
354 3 1
354 4 1
354 5 1
354 6 1
354 7 1
354 8 1
355 1 1
355 2 1
355 3 1
355 4 1
355 5 1
355 6 1
355 7 1
355 8 1
356 1 1
356 2 1
356 3 1
356 4 1
356 5 1
356 6 1
356 7 1
356 8 1
357 1 1
357 2 1
357 3 1
357 4 1
357 5 1
357 6 1
357 7 1
357 8 1
358 1 1
358 2 1
358 3 1
358 4 1
358 5 1
358 6 1
358 7 1
358 8 1
359 1 1
359 2 1
359 3 1
359 4 1
359 5 1
359 6 1
359 7 1
359 8 1
360 1 1
360 2 1
360 3 1
360 4 1
360 5 1
361 1 1
361 2 1
361 3 1
361 4 1
361 5 1
362 1 1
362 2 1
362 3 1
362 4 1
362 5 1
363 1 1
363 2 1
363 3 1
363 4 1
363 5 1
364 1 1
364 2 1
364 3 1
364 4 1
364 5 1
365 1 1
365 2 1
365 3 1
365 4 1
365 5 1
366 1 1
366 2 1
366 3 1
366 4 1
366 5 1
367 1 1
367 2 1
367 3 1
367 4 1
367 5 1
368 1 1
368 2 1
368 3 1
368 4 1
368 5 1
369 1 1
369 2 1
369 3 1
369 4 1
369 5 1
370 1 1
370 2 1
370 3 1
370 4 1
370 5 1
371 1 1
371 2 1
371 3 1
371 4 1
371 5 1
372 1 1
372 2 1
372 3 1
372 4 1
372 5 1
373 1 1
373 2 1
373 3 1
373 4 1
373 5 1
374 1 1
374 2 1
374 3 1
374 4 1
374 5 1
375 1 1
375 2 1
375 3 1
375 4 1
375 5 1
time: 2100000000
320 1 994377 5440 180 4
320 2 995553 3233 509 340 203 105 55 3
320 3 762949 29865 14302 10499 8435 7425 6997 6483 6049 5950 5578 5756 5801 5480 4707 4238 3798 3864 4009 4029 3825 3794 3966 3772 3840 3784 3818 3698 3546 3484 3135 2889 2352 2277 2288 2315 2211 2157 2062 2085 2005 1912 1788 1555 1621 1456 1309 1400 1276 1085 908 906 842 754 785 841 679 679 710 685 583 483 473 486 430 400 368 330 305 288 281 315 275 322 329 264 255 331 281 220 208 176 152 134 156 169 136 103 58 69 63 35 54 52 41 30 31 24 34 29 36 36 29 26 20 23 13 20 11 9 13 14 10 34 49 39 27 13 2 8 16 6 8 7 4 3 7 11 4 8 7 3 4
320 4 997337 2631 33
320 5 997104 2811 86
320 6 993835 5833 322 10 1
320 7 994410 4217 1110 243 21
320 8 991885 7631 284 37 30 18 15 23 9 23 20 10 7 9
320 9 968416 13235 5007 2815 1773 1497 957 614 522 427 478 377 305 284 236 197 211 241 205 185 114 128 87 68 82 96 92 86 78 41 44 64 71 89 46 61 26 50 27 43 43 51 33 22 22 16 16 17 14 15 10 17 34 57 25 10 11 4 6 9 16 10 9 4 2 10 3 5 6 1 10 6 3 10 7 8 16 12 14 22 13 6 1
320 10 993560 4773 1008 418 167 57 17 1
320 11 996386 3420 195
320 12 985726 7974 1410 940 685 384 286 218 266 270 246 158 139 154 88 64 58 65 83 94 69 42 53 61 21 14 32 17 24 8 5 5 16 28 16 22 14 8 2 20 23 16 18 24 12 11 6 10 33 22 18 11 7 5
320 13 995889 4053 59
320 14 995259 4591 149 2
320 15 995519 4309 110 30 11 11 7 4
320 16 992588 5516 1104 460 83 68 88 76 17 1
320 17 995811 4110 80
320 18 995396 4506 97 1 1
320 19 995130 4617 247 7
320 20 997339 2617 44 1
321 1 995621 4132 84 28 35 55 29 17
321 2 995273 4304 163 42 27 12 22 48 29 16 21 37 6 1
321 3 997153 2744 73 12 15 4
321 4 996743 3081 163 14
321 5 995495 4336 169 1
321 6 997866 1596 56 13 4 7 11 14 9 17 11 10 13 18 12 14 1 2 4 9 38 37 8 5 3 3 10 17 12 10 13 5 7 4 10 15 20 21 32 13 16 13 2
321 7 992768 6190 361 59 78 106 109 106 78 94 43 8 1
321 8 971379 8080 3248 2707 2471 1833 1557 1239 913 867 720 425 392 485 422 305 276 191 251 216 155 144 123 128 86 74 63 110 59 79 72 45 35 33 48 59 54 19 16 52 31 16 38 23 39 27 28 11 19 19 15 6 2 9 5 7 5 10 8 6 8 3 8 7 7 15 18 20 12 11 9 6 14 21 16 21 10 9 8 12 8 3
321 9 993377 5513 737 224 80 69 1
321 10 995225 4373 354 49
321 11 996874 3096 31
321 12 993588 6165 243 5
321 13 988441 8269 1204 708 624 382 177 60 37 28 23 19 9 8 12
321 14 994342 4196 985 257 88 66 26 18 22 1
321 15 997725 2235 40 1
321 16 998143 1832 26
321 17 996018 3870 111 2
321 18 995284 4442 271 4
321 19 996550 3352 98 1
321 20 995453 4411 135 2
322 1 995862 2190 584 439 320 163 127 85 57 50 28 26 43 18 9
322 2 996204 3708 88 1
322 3 992639 7159 198 5
322 4 996095 3860 46
322 5 996934 2915 70 11 13 18 17 19 2 2
322 6 995013 4811 172 5
322 7 995374 4017 349 160 78 20 3
322 8 995575 4335 84 7
322 9 996823 2908 130 33 37 25 41 4
322 10 887658 58203 23624 10405 5165 2465 1675 1319 1162 911 804 696 695 440 407 356 329 196 212 264 225 224 228 179 177 178 84 34 26 64 69 89 71 57 40 51 62 73 79 138 104 40 41 29 41 49 73 40 59 50 44 23 15 9 8 5 10 15 22 13 17 6 4 5 14 14 25 19 30 17 15 11
322 11 991805 6606 581 219 137 120 95 71 48 46 40 18 9 28 38 26 10 12 20 44 23 5
322 12 997214 2650 136 1
322 13 978560 10948 3500 2211 1256 676 564 390 412 384 179 125 90 129 95 51 28 21 8 10 8 7 16 15 11 10 9 16 13 15 19 16 7 6 18 7 5 21 10 13 16 32 25 12 16 14 7
322 14 997650 2207 116 28
322 15 993943 5845 211 2
322 16 995270 3686 523 255 144 61 25 12 7 11 7
322 17 997861 2118 22
322 18 995010 4813 178
322 19 996483 3376 140 2
322 20 997391 2548 62
323 1 996796 2674 227 186 104 14
323 2 995348 4562 90 1
323 3 993964 4945 354 218 151 96 80 72 49 30 37 5
323 4 977904 11401 4326 2314 822 312 175 113 121 90 59 63 64 58 83 81 53 45 47 57 43 60 88 110 124 112 128 101 62 44 34 13 11 17 24 25 16 8 11 24 38 26 25 43 27 60 134 150 165 69 21
323 5 976092 10342 1573 1231 1393 1680 2020 1568 952 805 446 256 134 70 63 47 73 23 29 66 52 73 55 56 46 36 30 33 30 37 57 37 39 40 41 39 19 41 43 33 40 50 54 28 17 24 25 24 25 8 6
323 6 995506 4314 176 5
323 7 997234 2711 56
323 8 996838 3060 102 1
323 9 996359 3561 77 4
323 10 996915 3057 29
323 11 985524 8742 1587 771 601 445 377 295 180 148 127 88 102 91 54 33 22 38 49 43 30 29 39 36 55 73 71 38 17 8 10 4 7 7 8 10 11 6 13 28 16 14 6 5 6 8 3 9 14 27 23 27 18 7 1
323 12 997310 2653 38
323 13 996520 3352 121 8
323 14 995662 4178 159 2
323 15 996795 2949 99 13 5 9 12 14 48 17 11 14 15
323 16 990802 4749 898 338 280 273 143 134 182 83 77 97 70 66 65 44 31 29 50 94 87 78 79 82 103 75 84 96 77 54 48 66 75 68 38 42 28 34 47 66 24 18 35 25 27 29 11
323 17 995785 4111 105
323 18 997118 2703 169 11
323 19 994382 5331 286 2
323 20 995040 4831 129 1
324 1 997168 2781 52
324 2 997523 2119 104 79 73 44 40 8 7 4
324 3 998194 1689 107 11
324 4 996443 3424 134
324 5 988290 8825 1557 331 171 165 109 85 81 87 114 93 38 15 23 11 4 2
324 6 997501 2437 39 14 10
324 7 998134 1843 23 1
324 8 990330 3772 598 737 446 429 453 405 401 411 329 244 218 123 96 90 49 40 14 25 30 23 24 28 62 38 26 34 36 33 47 46 42 36 71 39 27 27 25 12 30 30 19 6
324 9 996522 3414 62 3
324 10 998258 1718 25
324 11 994560 4575 223 103 80 27 9 6 9 2 5 7 8 6 1 7 8 5 2 8 6 12 1 8 6 4 9 6 3 10 2 6 3 4 2 5 8 4 9 3 9 5 9 7 11 20 10 7 14 10 11 10 13 14 32 27 24 6
324 12 990420 8025 434 126 70 57 71 126 101 72 93 58 43 52 43 35 25 41 32 43 12 8 12 2
324 13 997182 2648 92 44 6 8 18 3
324 14 987316 6418 1220 923 450 407 352 277 276 330 337 217 110 113 102 120 129 70 4 68 48 8 19 10 14 22 11 14 9 13 13 7 8 7 12 13 9 1 1 9 10 9 6 11 10 8 9 7 13 12 9 6 12 11 18 7 13 11 11 7 19 12 6 14 11 14 17 9 13 9 19 18 53 75 4 19 2
324 15 973964 18532 4975 1488 375 160 101 146 96 79 39 35 11
324 16 984096 10849 2388 902 454 226 227 173 172 113 81 64 51 39 33 10 14 23 9 32 30 14 1
324 17 996590 3332 79
324 18 997369 2568 63 1
324 19 996592 3274 133 2
324 20 996831 3063 105 2
325 1 995611 4138 249 3
325 2 974855 11116 2493 1729 772 488 702 863 326 267 209 259 176 129 255 269 265 231 173 322 255 250 300 274 276 355 273 133 121 128 116 95 60 25 33 28 19 33 24 15 37 36 51 59 61 61 34 38 42 25 37 39 58 37 24 13 36 51 41 53 101 64 28 11 8 5 7 12 11 2 9 19 21 11 1 3 3 10 14 17 51 40 8
325 3 992649 6373 793 138 46 2
325 4 982798 6026 1899 904 1015 752 435 392 530 718 756 786 609 517 246 384 304 160 78 105 61 25 13 10 13 12 11 7 11 5 17 28 45 33 23 15 7 8 12 35 45 44 30 54 22 1
325 5 995707 4132 152 10
325 6 997366 2298 314 23
325 7 998101 1536 359 5
325 8 994786 5057 158
325 9 993291 6347 362 1
325 10 994951 3950 137 63 114 125 102 94 91 83 90 93 47 28 21 12
325 11 988053 8003 1690 576 492 360 348 261 115 18 12 1 4 6 3 7 3 9 2 15 17 6
325 12 996030 3864 105 2
325 13 994099 5808 94
325 14 995742 4017 238 4
325 15 996572 2407 134 115 51 30 32 34 25 15 26 44 83 69 50 47 36 9 30 45 43 25 11 7 9 36 9 7
325 16 992972 5292 926 283 97 39 13 12 2 10 15 18 15 19 9 11 21 17 6 13 21 32 14 40 34 10 15 15 26 4
325 17 997350 2588 63
325 18 996996 2944 61
325 19 996971 2944 86
325 20 995111 4685 196 7 2
326 1 995675 4142 172 11 1
326 2 993868 5153 623 98 76 49 3 5 21 47 36 5 2 10 5
326 3 995346 4000 57 29 12 15 37 43 25 18 35 42 32 26 26 29 14 17 7 6 9 8 2 11 15 18 20 4 6 7 6 7 5 16 11 20 13 4 3
326 4 995395 3684 469 286 121 42 4
326 5 994329 4940 454 199 43 33 3
326 6 998028 1915 58
326 7 996711 1916 217 253 177 51 19 27 34 28 36 71 91 72 50 54 38 61 73 20 2
326 8 993448 5859 369 125 73 23 20 25 34 25
326 9 968067 7678 2819 2096 1841 1536 1348 1279 1102 1032 890 695 703 624 499 462 405 219 227 416 403 406 308 351 331 480 439 436 407 351 218 136 123 90 112 101 66 93 104 90 53 75 63 65 76 77 56 69 78 26 35 33 25 39 30 32 30 38 31 47 19 13 8
326 10 993193 6521 263 24
326 11 996905 3053 43
326 12 984905 8072 2691 1393 719 388 236 189 169 195 145 112 87 63 46 35 27 30 54 38 27 14 34 31 26 33 45 51 22 9 11 15 30 24 20 14 1
326 13 993511 4596 793 536 204 44 15 29 39 35 21 35 44 19 17 14 2 0 12 25 10
326 14 998347 1402 24 9 6 15 22 15 21 24 8 14 34 49 11
326 15 996844 2609 148 20 7 5 13 18 4 20 11 14 9 16 33 42 22 11 19 21 25 19 15 28 27 1
326 16 999201 789 11
326 17 997194 2711 95 1
326 18 996979 2935 84 3
326 19 997568 2353 79 1
326 20 996273 3646 79 3
327 1 990897 6342 903 374 256 134 97 59 45 41 51 73 57 16 15 35 41 52 42 28 45 34 9 9 25 37 34 11 26 32 32 12 14 25 15 29 8 9 11 17 9
327 2 996580 2845 177 122 20 5 3 14 14 18 15 8 6 7 3 5 2 1 7 12 13 18 14 11 5 5 3 4 4 6 11 14 16 10 3
327 3 998099 1762 115 25
327 4 997174 2363 341 89 25 9
327 5 997369 2620 12
327 6 997674 2309 18
327 7 996504 3109 223 48 49 57 10 1
327 8 996745 3107 147 2
327 9 990689 6232 1255 561 264 132 188 183 199 150 105 34 9
327 10 996974 2690 140 74 48 45 8 12 9 1
327 11 996831 3092 78
327 12 995609 3823 149 116 95 77 49 58 21 4
327 13 994943 4204 136 16 7 8 9 15 38 30 30 9 13 15 15 47 35 22 21 39 48 30 19 5 4 9 4 16 13 10 11 5 3 4 6 3 9 5 10 19 17 8 12 19 14 16 17 10 3
327 14 987922 7719 1571 1152 880 431 142 130 49 5
327 15 989046 6258 1532 551 387 119 78 58 63 62 47 57 68 41 34 34 54 66 35 61 83 107 92 99 81 50 31 18 20 29 33 40 37 44 26 60 42 50 49 28 19 5 7 5 7 5 5 6 10 5 10 9 7 10 15 9 14 4 9 11 4 13 8 9 15 13 34 38 17 6 2
327 16 973875 13842 2585 1327 1253 1063 754 597 502 486 442 410 264 209 175 195 154 129 116 276 307 115 98 76 81 69 74 58 54 75 51 50 57 57 37 19 31 22 7 8 1
327 17 997394 2565 41 1
327 18 995765 4080 154 2
327 19 995444 4382 169 6
327 20 997414 2540 47
328 1 997609 2353 39
328 2 995934 3951 116
328 3 995364 4393 209 35
328 4 994489 3536 581 397 190 148 151 125 73 24 19 10 13 20 13 22 10 2 10 12 7 11 6 17 15 19 25 21 18 14 3
328 5 996511 3369 118 3
328 6 995722 4029 243 7
328 7 997612 2276 78 34 1
328 8 998450 1529 22
328 9 995414 4075 480 32
328 10 997457 2480 64
328 11 995364 4227 240 162 8
328 12 995079 4771 138 13
328 13 994746 4561 270 92 37 22 14 16 19 14 46 28 42 37 34 11 6 5 0 1
328 14 996511 3118 78 23 10 8 5 5 7 13 20 17 1 9 8 9 1 4 6 13 21 20 8 7 14 4 9 34 14 4
328 15 996555 3344 101 1
328 16 980840 4988 749 593 372 538 449 371 475 402 602 632 750 692 686 798 509 222 368 420 290 298 243 350 328 258 285 324 347 297 283 234 218 150 84 51 47 89 72 57 40 48 63 25 47 12 5
328 17 994683 5157 155 6
328 18 997491 2450 60
328 19 996476 3429 94 2
328 20 995901 3894 201 5
329 1 664501 41498 22982 17659 15674 14754 13927 13094 11958 10454 10041 9117 8205 8071 7183 6543 4931 3860 5021 5963 5841 5800 5463 5236 4799 4503 4246 3922 4021 4198 3862 3634 3405 2836 2366 2286 2562 2800 2611 2497 2333 2150 2092 1797 1547 1497 1305 1167 1071 957 915 763 658 552 591 647 506 434 383 329 388 471 380 365 391 301 262 291 198 229 267 226 367 281 267 232 209 186 95 116 55 52 49 15 6 28 35 15 17 15 17 12 7 10 12 4 9 5 5 7 6 6 9 8 4 8 10 13 5 16 1
329 2 997136 2564 50 4 8 13 8 15 15 15 12 2 6 15 17 20 19 9 5 3 5 23 27 10
329 3 995647 3945 73 11 9 11 22 25 7 7 4 1 8 4 5 6 8 2 5 3 5 9 8 11 7 4 1 11 8 7 7 12 12 15 11 15 9 24 13 9
329 4 997104 2485 58 38 45 57 24 28 27 7 7 16 27 16 32 15 15
329 5 996579 3365 56 1
329 6 987059 8083 1402 511 410 262 111 132 155 176 161 169 127 111 100 127 92 90 113 172 152 145 74 58 9
329 7 995376 3951 169 24 17 33 25 37 37 45 34 26 18 25 39 42 20 1 14 24 20 18 6
329 8 997107 2812 79 2 1
329 9 984953 9309 2607 966 542 256 206 160 114 85 51 32 54 45 33 28 28 25 45 40 41 19 26 17 9 19 11 19 37 22 16 20 22 17 4 14 10 66 28 5
329 10 995997 3788 99 37 27 20 15 15 3
329 11 980253 5521 1566 1077 974 719 572 678 843 753 636 611 569 466 486 400 226 110 160 140 158 190 230 197 162 131 199 128 156 141 147 165 176 111 97 74 117 113 61 63 81 88 49 27 24 10 13 12 20 21 29 13 16 11 11
329 12 989973 6695 1328 412 332 347 234 102 60 53 24 12 12 5 4 7 16 6 3 6 9 10 4 12 11 5 4 7 18 8 6 10 6 7 9 12 1 7 1 3 12 15 7 5 13 18 17 5 12 17 13 23 35 15 4 5 4
329 13 967348 6262 1849 1200 1029 1160 1112 926 722 591 509 525 443 732 1198 731 314 238 240 296 409 378 295 327 379 397 493 522 332 506 627 603 514 399 357 267 381 303 369 289 305 243 221 204 173 153 154 125 120 106 97 86 75 72 100 73 77 75 88 77 78 79 62 70 79 46 64 53 46 70 39 44 31 34 52 33 38 39 46 46 46 52 50 61 69 73 49 41 46 48 42 45 32 30 44 17 8 3
329 14 995762 4183 56
329 15 994596 4417 467 80 35 52 56 73 61 47 33 31 16 9 10 8 8 2
329 16 984730 10111 2479 909 454 245 195 112 83 128 113 135 68 57 45 14 21 1 30 33 12 20 6
329 17 997195 2737 66 3
329 18 997212 2730 58 1
329 19 996492 3342 145 20 2
329 20 997625 2337 39
330 1 996047 3862 90 2
330 2 995762 4161 75 3
330 3 998475 1473 47 5 1
330 4 992691 5634 746 315 234 194 121 57 9
330 5 997694 2252 53 2
330 6 997762 2195 42 2
330 7 997937 2056 8
330 8 997836 2129 36
330 9 996868 2995 137 1
330 10 997498 2264 91 44 38 34 18 13 1
330 11 995696 4219 85 1
330 12 993309 6182 377 48 38 31 15 1
330 13 972018 15975 4548 2137 1208 736 535 308 298 187 181 189 150 100 139 84 70 110 105 112 137 100 81 78 75 43 12 28 30 20 20 29 20 15 8 23 30 16 23 18 5
330 14 993213 6385 401 2
330 15 995224 4567 104 52 33 10 11
330 16 994858 3894 381 283 184 92 76 73 71 58 18 13
330 17 995262 4635 103 1
330 18 996619 3325 57
330 19 995332 4392 260 17
330 20 996558 3357 82 4
331 1 997236 2567 194 4
331 2 996920 3030 47 4
331 3 994652 4394 367 90 81 27 35 23 28 23 14 22 29 24 37 35 16 12 16 22 16 4 14 18 2
331 4 993842 4797 380 63 57 63 34 37 45 46 27 41 42 20 34 36 5 5 4 7 6 7 4 8 1 11 11 9 6 10 8 8 6 6 9 1 6 9 18 22 14 7 18 9 12 14 21 5 9 12 14 13 16 1 13 10 21 19 14 6 2
331 5 994409 4730 361 65 61 86 62 66 52 48 11 7 2 3 3 20 15
331 6 997288 2668 45
331 7 995392 4078 153 65 15 22 19 16 6 32 40 34 25 26 24 23 22 9
331 8 998036 1762 31 14 9 10 8 9 13 15 10 15 9 9 8 9 3 11 14 6
331 9 995567 4154 148 4 20 15 9 17 16 6 5 17 14 8 1
331 10 996686 3225 89 1
331 11 995196 4721 84
331 12 995482 4418 101
331 13 985783 4375 1355 897 734 555 380 393 284 224 228 244 229 169 165 156 126 89 143 128 177 149 164 151 92 60 41 40 70 64 63 74 61 45 26 45 43 80 74 67 59 53 87 73 61 34 30 29 26 25 23 19 15 22 25 24 19 24 27 30 34 41 37 28 32 43 59 46 35 31 7 12 10 13 10 9 12 41 50 6 0 5 4 1 2 4 3 1 3 1 8 1 1 3 2 3 5 1 2 7 2 0 2 3 4 1 4 2 3 2 3 3 3 2 3 1 4 3 3 3 3 2 1 3 4 1 2 2 4 1 4 2 4 2 5 3 1 7 3 5 1 3 3 5 6 3 4 5 3 5 4 2 10 2 4 7 2 6 3 3 3 4 6 3 7 3 0 7 5 2 5 4 4 3 4 3 4 4 5 2 5 7 5 2 6 4 5 2 5 6 6 6 2 3 7 3 7 3 4 6 2 6 2 4 6 3 6 5 7 16 4 7 8 1
331 14 992170 4970 540 261 250 96 62 66 64 43 135 173 64 62 53 129 189 115 7 80 85 81 117 57 78 32 22
331 15 993299 2852 231 136 158 139 183 208 206 220 179 118 88 240 206 150 128 168 105 126 104 85 79 51 21 16 13 23 41 79 35 41 77 76 30 8 7 12 10 6 7 6 8 9 9 8
331 16 994013 5793 194 1
331 17 996464 3471 66
331 18 997223 2734 43 1
331 19 997643 2314 44
331 20 997298 2618 85
332 1 984799 9169 2975 1273 604 353 240 185 110 81 45 41 55 30 35 6
332 2 994448 4838 259 74 47 57 41 52 42 55 44 27 11 3 3
332 3 998778 1211 12
332 4 993991 5527 175 33 38 74 69 18 19 28 25 4
332 5 988524 7059 1238 551 349 258 186 157 135 112 102 50 35 24 18 24 6 16 18 19 29 28 36 38 18 18 23 24 31 17 29 24 33 52 23 28 26 35 32 35 35 14 11 31 57 40 30 27 35 23 11 4 6 2 4 3 5 5 5 7 4 5 8 3 8 6 6 6 6 6 5 5 6 12 8 19 24 33 11 5
332 6 998199 1744 56 2
332 7 998028 1846 106 21
332 8 994656 4585 303 70 39 44 55 69 48 24 7 1 3 21 36 25 2 1 0 4 2 5 1
332 9 993961 5410 581 49
332 10 993876 4498 639 410 345 216 17
332 11 996691 3249 60 1
332 12 996887 3073 41
332 13 991666 7892 326 19 7 5 21 13 8 5 14 7 7 7 3 1
332 14 994552 5197 242 10
332 15 992605 7077 285 34
332 16 987854 6567 2558 1318 849 480 211 47 14 4 5 5 9 9 3 7 8 10 13 8 15 7
332 17 997328 2531 140 2
332 18 996883 3023 90 5
332 19 997135 2790 75 1
332 20 996499 3443 59
333 1 978061 9540 2646 1600 1247 1103 720 407 393 518 363 364 332 207 219 166 149 82 141 129 122 81 64 82 90 59 56 77 79 107 80 53 42 26 22 26 21 34 30 25 31 26 30 16 35 39 31 38 20 10 16 14 9 10 14 13 15 8 9 8 17 14 9 5 1
333 2 988336 4001 1970 1329 1019 766 428 302 177 124 93 87 89 110 66 92 65 55 73 83 86 142 136 56 39 39 44 64 50 40 23 6 11
333 3 998733 1247 21
333 4 997931 2018 50 2
333 5 998096 1771 24 15 14 10 28 10 9 13 9 2
333 6 996178 3141 318 169 56 66 49 21 3
333 7 992827 6976 198
